txId,timestamp,type,amount,nameOrig,nameDest,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest
TX006999,2025-01-27 20:54:00,CASH_OUT,1005.88,C4612365,C4553384,2406.99,1401.11,104713.27,105719.15
TX007000,2025-01-27 20:57:00,CASH_IN,34638.48,C9164991,M2817745,69327.26,103965.74,0.0,34638.48
TX007001,2025-01-27 21:00:00,TRANSFER,8624.88,C5364698,C6009888,15319.81,6694.93,109076.58,117701.46
TX007002,2025-01-27 21:00:00,CASH_IN,257.67,C3641282,M4674286,62888.56,63146.23,0.0,257.67
TX007003,2025-01-27 21:02:00,PAYMENT,494.72,C1763626,M7970985,165935.99,165441.27,0.0,494.72
TX007004,2025-01-27 21:11:00,PAYMENT,158.67,C3950888,M5605016,262490.75,262332.08,0.0,158.67
TX007005,2025-01-27 21:25:00,PAYMENT,141.29,C8077999,M3442255,20709.83,20568.54,0.0,141.29
TX007006,2025-01-27 21:34:00,CASH_OUT,703.91,C2242892,C2016911,6825.45,6121.54,58627.62,59331.53
TX007007,2025-01-27 21:35:00,PAYMENT,266.86,C9249789,M8736811,1206.47,939.61,0.0,266.86
TX007008,2025-01-27 21:38:00,PAYMENT,29.51,C1326765,M8460758,7223.64,7194.13,0.0,29.51
TX007009,2025-01-27 21:45:00,PAYMENT,91.75,C6120253,M1661401,2156579.03,2156487.28,0.0,91.75
TX007010,2025-01-27 21:57:00,CASH_IN,4033.41,C8612582,M3442255,90434.4,94467.81,0.0,4033.41
TX007011,2025-01-27 22:02:00,DEBIT,7265.68,C4842788,M8664433,7712.05,446.37,0.0,7265.68
TX007012,2025-01-27 22:02:00,CASH_IN,4969.81,C6866294,M2538024,131800.35,136770.16,0.0,4969.81
TX007013,2025-01-27 22:03:00,CASH_OUT,5033.42,C6573147,C4486102,12035.17,7001.75,3221.74,8255.16
TX007014,2025-01-27 22:05:00,TRANSFER,228.04,C8418210,C4971793,754112.2,753884.16,163746.0,163974.04
TX007015,2025-01-27 22:07:00,PAYMENT,5.0,C1843636,M6910964,16702.72,16697.72,0.0,5.0
TX007016,2025-01-27 22:12:00,CASH_IN,4000.2,C5218028,M6910964,14692.14,18692.34,0.0,4000.2
TX007017,2025-01-27 22:15:00,TRANSFER,4940.4,C8612582,C8713146,92435.12,87494.72,96964.85,101905.25
TX007018,2025-01-27 22:17:00,PAYMENT,120.41,C5437923,M8664433,20684.72,20564.31,0.0,120.41
TX007019,2025-01-27 22:23:00,CASH_OUT,279.72,C6543670,C2944841,22408.35,22128.63,736.2,1015.92
TX007020,2025-01-27 22:25:00,PAYMENT,167.28,C5855124,M2661307,34509.75,34342.47,0.0,167.28
TX007021,2025-01-27 22:33:00,CASH_OUT,595.95,C5832327,C1044891,35520.46,34924.51,21109.34,21705.29
TX007022,2025-01-27 22:34:00,CASH_IN,13826.59,C1415846,M1661401,23475.16,37301.75,0.0,13826.59
TX007023,2025-01-27 22:35:00,CASH_IN,1282.37,C6406444,M3126655,217795.44,219077.81,0.0,1282.37
TX007024,2025-01-27 22:39:00,CASH_IN,18417.74,C2344047,M7847048,42195.83,60613.57,0.0,18417.74
TX007025,2025-01-27 22:40:00,CASH_IN,1008.99,C5761145,M5825658,2207599.97,2208608.96,0.0,1008.99
TX007026,2025-01-27 22:42:00,TRANSFER,5867.54,C6662319,C5781295,141525.64,135658.1,17406.69,23274.23
TX007027,2025-01-27 22:42:00,PAYMENT,107.45,C7194416,M4785186,68082.99,67975.54,0.0,107.45
TX007028,2025-01-27 22:44:00,PAYMENT,11.94,C6507321,M5628522,28535.85,28523.91,0.0,11.94
TX007029,2025-01-27 22:48:00,PAYMENT,112.16,C1006810,M6431983,13401.14,13288.98,0.0,112.16
TX007030,2025-01-27 22:57:00,CASH_OUT,2274.57,C6539837,C2255409,33388.27,31113.7,25437.23,27711.8
TX007031,2025-01-27 22:58:00,PAYMENT,263.26,C9196976,M7418028,35371.19,35107.93,0.0,263.26
TX007032,2025-01-27 23:49:00,PAYMENT,141.59,C8096887,M9906224,147721.84,147580.25,0.0,141.59
TX007033,2025-01-27 23:58:00,CASH_IN,2310.02,C2188789,M1624315,51501.39,53811.41,0.0,2310.02
TX007034,2025-01-28 01:55:00,TRANSFER,202.35,C8663605,C2818692,2723.88,2521.53,31677.91,31880.26
TX007035,2025-01-28 01:56:00,PAYMENT,108.44,C2754894,M6442103,77437.08,77328.64,0.0,108.44
TX007036,2025-01-28 02:31:00,CASH_IN,21735.83,C3551903,M3126655,17638.96,39374.79,0.0,21735.83
TX007037,2025-01-28 02:49:00,PAYMENT,267.65,C3219824,M7232293,78960.7,78693.05,0.0,267.65
TX007038,2025-01-28 03:06:00,PAYMENT,1169.41,C1397023,M8710313,120458.25,119288.84,0.0,1169.41
TX007039,2025-01-28 03:11:00,PAYMENT,142.3,C2096280,M1771600,132278.25,132135.95,0.0,142.3
TX007040,2025-01-28 03:35:00,PAYMENT,43.98,C4823498,M2515030,30836.6,30792.62,0.0,43.98
TX007041,2025-01-28 03:44:00,PAYMENT,203.07,C2151225,M1760793,232026.58,231823.51,0.0,203.07
TX007042,2025-01-28 03:46:00,CASH_OUT,20245.04,C8427625,C6901533,99558.62,79313.58,977979.41,998224.45
TX007043,2025-01-28 03:55:00,TRANSFER,48923.99,C6483562,C6188935,82040.14,33116.15,47928.61,96852.6
TX007044,2025-01-28 04:52:23,PAYMENT,7315.75,C4589533,M5693260,8532.4,1216.65,0.0,7315.75
TX007045,2025-01-28 05:09:23,PAYMENT,7321.18,C4589533,M5693260,1216.65,0.0,0.0,7321.18
TX007046,2025-01-28 05:30:00,DEBIT,245.43,C5081983,M5605016,1950.28,1704.85,0.0,245.43
TX007047,2025-01-28 06:15:00,CASH_OUT,914.44,C2876828,C8999183,95735.27,94820.83,4764.05,5678.49
TX007048,2025-01-28 06:29:00,CASH_OUT,11485.17,C3790237,C8563202,105883.03,94397.86,12776.28,24261.45
TX007049,2025-01-28 06:39:00,CASH_IN,1773.19,C2096280,M1661401,0.0,1773.19,0.0,1773.19
TX007050,2025-01-28 06:48:00,CASH_IN,7573.25,C8072684,M3650391,26508.88,34082.13,0.0,7573.25
TX007051,2025-01-28 07:00:00,PAYMENT,161.91,C9294272,M4860745,3855.67,3693.76,0.0,161.91
TX007052,2025-01-28 07:08:00,TRANSFER,358.71,C9874152,C1486955,1351.79,993.08,43038.88,43397.59
TX007053,2025-01-28 07:13:00,DEBIT,161.03,C8315831,M6481437,24038.13,23877.1,0.0,161.03
TX007054,2025-01-28 07:13:00,CASH_OUT,10230.41,C9745959,C2919136,18633.02,8402.61,43752.01,53982.42
TX007055,2025-01-28 07:14:00,DEBIT,135.82,C4218542,M4895475,6580.56,6444.74,0.0,135.82
TX007056,2025-01-28 07:18:00,CASH_IN,1620.31,C8755439,M3923366,3754.31,5374.62,0.0,1620.31
TX007057,2025-01-28 07:21:00,CASH_IN,22507.92,C2156902,M1358318,25932.33,48440.25,0.0,22507.92
TX007058,2025-01-28 07:21:00,CASH_OUT,2285.28,C8698256,C1212267,19001.9,16716.62,531704.05,533989.33
TX007059,2025-01-28 07:26:00,PAYMENT,62.87,C7838382,M3204724,12350.11,12287.24,0.0,62.87
TX007060,2025-01-28 07:30:00,TRANSFER,8803.33,C4744854,C3253031,45744.98,36941.65,62345.12,71148.45
TX007061,2025-01-28 07:30:00,PAYMENT,112.52,C8761611,M6431983,18434.95,18322.43,0.0,112.52
TX007062,2025-01-28 07:31:00,DEBIT,613.41,C6680114,M3180906,26191.8,25578.39,0.0,613.41
TX007063,2025-01-28 07:38:00,PAYMENT,188.16,C8047416,M4368777,23278.75,23090.59,0.0,188.16
TX007064,2025-01-28 07:45:00,CASH_OUT,15.12,C2556017,C8852574,58564.15,58549.03,100637.06,100652.18
TX007065,2025-01-28 07:48:00,DEBIT,150.81,C4165061,M7454081,72013.16,71862.35,0.0,150.81
TX007066,2025-01-28 07:56:00,TRANSFER,1179.14,C2714803,C8665981,36872.75,35693.61,62502.68,63681.82
TX007067,2025-01-28 08:07:00,CASH_IN,359.21,C7906258,M1157662,21410.91,21770.12,0.0,359.21
TX007068,2025-01-28 08:08:00,PAYMENT,1200.6,C6680114,M5605016,31016.31,29815.71,0.0,1200.6
TX007069,2025-01-28 08:08:00,PAYMENT,523.73,C2561176,M3112652,93200.77,92677.04,0.0,523.73
TX007070,2025-01-28 08:10:00,CASH_OUT,3986.82,C5089126,C5098412,4699.46,712.64,12760.3,16747.12
TX007071,2025-01-28 08:10:00,PAYMENT,57.53,C5832327,M4938791,36266.29,36208.76,0.0,57.53
TX007072,2025-01-28 08:12:00,CASH_OUT,174.37,C5446344,C8796514,12928.52,12754.15,295645.11,295819.48
TX007073,2025-01-28 08:13:00,PAYMENT,378.75,C2229110,M8664433,22055.45,21676.7,0.0,378.75
TX007074,2025-01-28 08:16:00,PAYMENT,228.34,C8344375,M7913081,23850.89,23622.55,0.0,228.34
TX007075,2025-01-28 08:26:00,TRANSFER,1955.16,C5024269,C2548511,3752140.89,3750185.73,316786.06,318741.22
TX007076,2025-01-28 08:29:00,CASH_OUT,984.68,C2362099,C7189034,4333.28,3348.6,191797.39,192782.07
TX007077,2025-01-28 08:37:00,PAYMENT,612.78,C2532210,M6512314,103082.06,102469.28,0.0,612.78
TX007078,2025-01-28 08:42:00,CASH_OUT,3098.94,C8273315,C4415796,63839.2,60740.26,16392.46,19491.4
TX007079,2025-01-28 09:01:00,PAYMENT,18.62,C3290229,M8610879,25710.05,25691.43,0.0,18.62
TX007080,2025-01-28 09:02:00,DEBIT,452.44,C4415796,M6431983,18018.52,17566.08,0.0,452.44
TX007081,2025-01-28 09:03:00,CASH_OUT,556.06,C1861958,C6944126,147836.32,147280.26,79783.38,80339.44
TX007082,2025-01-28 09:06:00,PAYMENT,195.62,C2714803,M2686231,35693.61,35497.99,0.0,195.62
TX007083,2025-01-28 09:10:00,PAYMENT,25.38,C5002120,M1624315,24663.63,24638.25,0.0,25.38
TX007084,2025-01-28 09:13:00,CASH_IN,2467.97,C3698193,M9084065,153850.93,156318.9,0.0,2467.97
TX007085,2025-01-28 09:13:00,CASH_OUT,1604.98,C1987737,C8713146,7557.2,5952.22,101814.01,103418.99
TX007086,2025-01-28 09:14:00,PAYMENT,116.64,C5446912,M2263313,206350.75,206234.11,0.0,116.64
TX007087,2025-01-28 09:14:00,CASH_OUT,1707.28,C7850944,C6702160,20072.91,18365.63,335657.03,337364.31
TX007088,2025-01-28 09:16:00,PAYMENT,3797.16,C4786401,M2538024,37699.12,33901.96,0.0,3797.16
TX007089,2025-01-28 09:25:00,TRANSFER,5086.51,C5437923,C1156287,19330.49,14243.98,404412.09,409498.6
TX007090,2025-01-28 09:26:00,TRANSFER,49215.52,C3320821,C1289293,71644.53,22429.01,809.83,50025.35
TX007091,2025-01-28 09:29:00,PAYMENT,94.59,C8816912,M8118722,29142.04,29047.45,0.0,94.59
TX007092,2025-01-28 09:31:00,PAYMENT,45.08,C8367772,M2515030,496929.86,496884.78,0.0,45.08
TX007093,2025-01-28 09:31:00,PAYMENT,224.14,C1701771,M3946751,263507.34,263283.2,0.0,224.14
TX007094,2025-01-28 09:32:00,PAYMENT,293.36,C4769851,M3927575,47531.51,47238.15,0.0,293.36
TX007095,2025-01-28 09:36:00,TRANSFER,1005.68,C1763626,C5476257,165487.38,164481.7,89116.42,90122.1
TX007096,2025-01-28 09:37:00,PAYMENT,205.45,C9576076,M5693260,9343.25,9137.8,0.0,205.45
TX007097,2025-01-28 09:55:00,CASH_IN,8052.99,C9683481,M3923366,101043.85,109096.84,0.0,8052.99
TX007098,2025-01-28 09:58:00,PAYMENT,284.78,C3426689,M5628522,63985.39,63700.61,0.0,284.78
TX007099,2025-01-28 10:00:00,PAYMENT,235.67,C8852574,M3294774,85032.43,84796.76,0.0,235.67
TX007100,2025-01-28 10:02:00,CASH_OUT,179.56,C1790481,C7730428,27554.5,27374.94,75624.66,75804.22
TX007101,2025-01-28 10:02:00,CASH_IN,3151.42,C3341057,M7520395,165660.33,168811.75,0.0,3151.42
TX007102,2025-01-28 10:09:00,PAYMENT,235.0,C7402509,M8630043,65836.59,65601.59,0.0,235.0
TX007103,2025-01-28 10:12:00,PAYMENT,265.72,C2686548,M7014016,5615.0,5349.28,0.0,265.72
TX007104,2025-01-28 10:15:00,PAYMENT,1152.19,C9214801,M5921894,2054.87,902.68,0.0,1152.19
TX007105,2025-01-28 10:17:00,PAYMENT,148.88,C8801975,M7970985,12986.91,12838.03,0.0,148.88
TX007106,2025-01-28 10:21:00,DEBIT,2067.81,C5672073,M8990081,43340.33,41272.52,0.0,2067.81
TX007107,2025-01-28 10:30:00,CASH_OUT,935.09,C2944841,C9111742,935.09,0.0,56260.45,57195.54
TX007108,2025-01-28 10:30:00,PAYMENT,68.87,C5813613,M8280833,108698.91,108630.04,0.0,68.87
TX007109,2025-01-28 10:33:00,PAYMENT,99.64,C8106422,M5628522,966.1,866.46,0.0,99.64
TX007110,2025-01-28 10:37:00,PAYMENT,100.55,C1484348,M3345069,221474.04,221373.49,0.0,100.55
TX007111,2025-01-28 10:38:00,CASH_OUT,24581.18,C1452421,C3564217,75384.48,50803.3,443539.11,468120.29
TX007112,2025-01-28 10:53:00,TRANSFER,1196.83,C2259379,C6438436,8762.73,7565.9,227164.63,228361.46
TX007113,2025-01-28 10:56:00,PAYMENT,127.08,C5438490,M4623062,54814.28,54687.2,0.0,127.08
TX007114,2025-01-28 11:04:00,PAYMENT,148.54,C5480460,M3927575,63529.76,63381.22,0.0,148.54
TX007115,2025-01-28 11:04:00,CASH_OUT,765.82,C8138769,C2724590,440416.84,439651.02,29101.64,29867.46
TX007116,2025-01-28 11:05:00,DEBIT,44.2,C6837817,M2686231,24104.9,24060.7,0.0,44.2
TX007117,2025-01-28 11:10:00,CASH_OUT,232.58,C1538552,C8612220,46437.65,46205.07,69339.53,69572.11
TX007118,2025-01-28 11:18:00,PAYMENT,74.0,C7361002,M6512314,21778.14,21704.14,0.0,74.0
TX007119,2025-01-28 11:26:00,CASH_IN,2141.15,C7891662,M8583392,347617.45,349758.6,0.0,2141.15
TX007120,2025-01-28 11:28:00,DEBIT,101.05,C2374158,M1760793,427766.86,427665.81,0.0,101.05
TX007121,2025-01-28 11:30:00,PAYMENT,460.23,C5437923,M5693260,21144.95,20684.72,0.0,460.23
TX007122,2025-01-28 11:36:00,PAYMENT,7.06,C6577416,M2651601,47435.83,47428.77,0.0,7.06
TX007123,2025-01-28 11:39:00,PAYMENT,58.79,C2408404,M4342306,10167.36,10108.57,0.0,58.79
TX007124,2025-01-28 11:40:00,CASH_OUT,889.23,C5440025,C9683481,155956.27,155067.04,89336.65,90225.88
TX007125,2025-01-28 11:47:00,CASH_OUT,533.96,C6591986,C8526486,3269.12,2735.16,26521.18,27055.14
TX007126,2025-01-28 11:52:00,DEBIT,92.85,C7402509,M3946751,101651.24,101558.39,0.0,92.85
TX007127,2025-01-28 11:54:00,CASH_IN,4989.09,C3030966,M2651601,19043.59,24032.68,0.0,4989.09
TX007128,2025-01-28 11:57:00,TRANSFER,511.01,C5638893,C3684052,19124.82,18613.81,96065.62,96576.63
TX007129,2025-01-28 12:02:00,CASH_IN,7808.91,C5793722,M4979651,15748.42,23557.33,0.0,7808.91
TX007130,2025-01-28 12:05:00,PAYMENT,27.71,C9361353,M7017548,304844.4,304816.69,0.0,27.71
TX007131,2025-01-28 12:09:00,TRANSFER,5201.25,C9683481,C5137722,87510.79,82309.54,7865.62,13066.87
TX007132,2025-01-28 12:21:00,PAYMENT,115.75,C8750676,M2515030,98155.09,98039.34,0.0,115.75
TX007133,2025-01-28 12:24:00,TRANSFER,5.0,C1675419,C1131249,0.0,0.0,13612.88,13617.88
TX007134,2025-01-28 12:26:00,PAYMENT,475.72,C1486955,M7970985,54774.48,54298.76,0.0,475.72
TX007135,2025-01-28 12:30:00,DEBIT,497.84,C4656838,M7970985,53141.69,52643.85,0.0,497.84
TX007136,2025-01-28 12:35:00,CASH_IN,16618.8,C4769851,M6481437,47238.15,63856.95,0.0,16618.8
TX007137,2025-01-28 12:36:00,CASH_IN,5807.57,C2188789,M1760793,60960.42,66767.99,0.0,5807.57
TX007138,2025-01-28 12:43:00,CASH_OUT,938.14,C6960453,C1668752,16287.28,15349.14,331957.95,332896.09
TX007139,2025-01-28 13:00:00,DEBIT,38.56,C8090293,M2661307,31762.35,31723.79,0.0,38.56
TX007140,2025-01-28 13:01:00,PAYMENT,44.71,C4214348,M3180906,6003.23,5958.52,0.0,44.71
TX007141,2025-01-28 13:11:00,CASH_IN,4270.29,C7377459,M7121355,25840.13,30110.42,0.0,4270.29
TX007142,2025-01-28 13:16:00,CASH_IN,1513.28,C4335942,M2066326,60004.51,61517.79,0.0,1513.28
TX007143,2025-01-28 13:17:00,TRANSFER,4914.08,C4374754,C7377459,6250.85,1336.77,8620.19,13534.27
TX007144,2025-01-28 13:18:00,CASH_IN,2119.55,C9488613,M7121355,26253.31,28372.86,0.0,2119.55
TX007145,2025-01-28 13:23:00,PAYMENT,220.31,C3194789,M1432519,16560.35,16340.04,0.0,220.31
TX007146,2025-01-28 13:27:00,PAYMENT,36.65,C6866294,M4442778,137634.76,137598.11,0.0,36.65
TX007147,2025-01-28 13:32:00,PAYMENT,195.2,C6452832,M1419843,1309.74,1114.54,0.0,195.2
TX007148,2025-01-28 13:37:00,TRANSFER,1479.15,C5668371,C3024269,9066.2,7587.05,171.41,1650.56
TX007149,2025-01-28 13:54:00,CASH_IN,5975.09,C4771676,M1432519,16914.98,22890.07,0.0,5975.09
TX007150,2025-01-28 14:03:00,CASH_IN,16144.7,C3090865,M8583392,106894.32,123039.02,0.0,16144.7
TX007151,2025-01-28 14:13:00,CASH_IN,2599.09,C8132648,M7454081,72422.58,75021.67,0.0,2599.09
TX007152,2025-01-28 14:14:00,CASH_IN,2085.63,C1520596,M5205279,9531.55,11617.18,0.0,2085.63
TX007153,2025-01-28 14:22:00,CASH_OUT,31.13,C1289293,C5569244,1466.86,1435.73,515599.59,515630.72
TX007154,2025-01-28 14:24:00,CASH_IN,1001.78,C8558378,M2538024,30123.94,31125.72,0.0,1001.78
TX007155,2025-01-28 14:29:00,CASH_OUT,386.16,C7818496,C5456272,2915.43,2529.27,27130.43,27516.59
TX007156,2025-01-28 14:30:00,CASH_IN,221.87,C9075854,M7121355,52334.08,52555.95,0.0,221.87
TX007157,2025-01-28 14:40:00,PAYMENT,295.54,C3592974,M5693260,1643.22,1347.68,0.0,295.54
TX007158,2025-01-28 14:40:00,CASH_OUT,3832.33,C5091349,C1547605,5563.31,1730.98,29496.86,33329.19
TX007159,2025-01-28 14:42:00,TRANSFER,1812.63,C5006492,C1019311,344493.58,342680.95,54757.64,56570.27
TX007160,2025-01-28 14:44:00,TRANSFER,6661.44,C9996207,C4415796,53049.79,46388.35,11505.74,18167.18
TX007161,2025-01-28 14:46:00,TRANSFER,88674.81,C8248238,C8761611,317492.85,228818.04,18322.43,106997.24
TX007162,2025-01-28 14:49:00,PAYMENT,33.78,C9517169,M8710313,8403.6,8369.82,0.0,33.78
TX007163,2025-01-28 14:55:00,PAYMENT,45.96,C3955087,M9084065,19111.18,19065.22,0.0,45.96
TX007164,2025-01-28 14:59:00,TRANSFER,425.85,C5482413,C6452832,799.17,373.32,5674.22,6100.07
TX007165,2025-01-28 14:59:00,CASH_OUT,751.4,C3194789,C4540415,66069.46,65318.06,180343.86,181095.26
TX007166,2025-01-28 15:02:00,CASH_OUT,158.91,C8640615,C6008935,119220.15,119061.24,208702.96,208861.87
TX007167,2025-01-28 15:05:00,CASH_OUT,205.96,C5232413,C9002392,80849.89,80643.93,122913.72,123119.68
TX007168,2025-01-28 15:11:00,CASH_IN,3788.33,C8425149,M2060605,118045.84,121834.17,0.0,3788.33
TX007169,2025-01-28 15:15:00,CASH_OUT,413.36,C5418934,C7199635,96702.19,96288.83,7348.53,7761.89
TX007170,2025-01-28 15:20:00,DEBIT,2774.32,C2530793,M3276065,162503.88,159729.56,0.0,2774.32
TX007171,2025-01-28 15:21:00,PAYMENT,93.62,C6406444,M2661307,230726.97,230633.35,0.0,93.62
TX007172,2025-01-28 15:31:00,PAYMENT,637.93,C7907400,M4342306,44457.39,43819.46,0.0,637.93
TX007173,2025-01-28 15:35:00,TRANSFER,2093.02,C8235969,C4698379,537169.59,535076.57,102946.06,105039.08
TX007174,2025-01-28 15:37:00,DEBIT,206.1,C7730428,M7913081,75259.73,75053.63,0.0,206.1
TX007175,2025-01-28 15:43:00,CASH_OUT,2570.94,C4823498,C2374158,14075.46,11504.52,425195.92,427766.86
TX007176,2025-01-28 15:55:00,PAYMENT,41.72,C1669324,M7454081,264172.17,264130.45,0.0,41.72
TX007177,2025-01-28 15:58:00,DEBIT,798.95,C4630331,M4979651,44591.02,43792.07,0.0,798.95
TX007178,2025-01-28 16:02:00,CASH_IN,1394.22,C5674183,M8583392,13276.36,14670.58,0.0,1394.22
TX007179,2025-01-28 16:04:00,PAYMENT,39.51,C8526486,M4674286,144390.65,144351.14,0.0,39.51
TX007180,2025-01-28 16:09:00,TRANSFER,421.6,C8053918,C9398441,20475.49,20053.89,50937.54,51359.14
TX007181,2025-01-28 16:22:00,DEBIT,123.64,C9722815,M9084065,239.32,115.68,0.0,123.64
TX007182,2025-01-28 16:24:00,CASH_OUT,26802.89,C7381684,C5049282,207431.6,180628.71,64995.87,91798.76
TX007183,2025-01-28 16:28:00,PAYMENT,204.34,C1602286,M4674286,44553.05,44348.71,0.0,204.34
TX007184,2025-01-28 16:36:00,PAYMENT,136.94,C9398441,M3650391,35578.49,35441.55,0.0,136.94
TX007185,2025-01-28 16:36:00,CASH_OUT,938.66,C6022741,C2130789,38612.69,37674.03,362939.43,363878.09
TX007186,2025-01-28 17:00:00,CASH_IN,3499.52,C8427625,M9906224,95844.77,99344.29,0.0,3499.52
TX007187,2025-01-28 17:04:00,CASH_IN,710.04,C4213524,M5205279,15238.74,15948.78,0.0,710.04
TX007188,2025-01-28 17:08:00,CASH_OUT,2405.82,C6596150,C3472189,1464220.91,1461815.09,400607.82,403013.64
TX007189,2025-01-28 17:09:00,DEBIT,372.21,C8419378,M1548888,6363.74,5991.53,0.0,372.21
TX007190,2025-01-28 17:11:00,PAYMENT,719.97,C8663605,M1624315,23420.45,22700.48,0.0,719.97
TX007191,2025-01-28 17:24:00,DEBIT,381.55,C2813543,M4909069,235028.74,234647.19,0.0,381.55
TX007192,2025-01-28 17:26:00,PAYMENT,156.56,C3493017,M5801541,62742.12,62585.56,0.0,156.56
TX007193,2025-01-28 17:26:00,DEBIT,31.26,C7360307,M1661401,11409.59,11378.33,0.0,31.26
TX007194,2025-01-28 17:39:00,DEBIT,770.24,C1484348,M8736811,264193.78,263423.54,0.0,770.24
TX007195,2025-01-28 17:44:00,CASH_OUT,271.08,C3090865,C7022674,104365.33,104094.25,153502.94,153774.02
TX007196,2025-01-28 17:47:00,PAYMENT,46.22,C1036161,M5951131,2691.18,2644.96,0.0,46.22
TX007197,2025-01-28 17:58:00,PAYMENT,162.16,C9518424,M4184459,16879.38,16717.22,0.0,162.16
TX007198,2025-01-28 17:59:00,PAYMENT,606.97,C5107776,M6512314,27671.1,27064.13,0.0,606.97
TX007199,2025-01-28 18:02:00,CASH_OUT,4238.0,C3094235,C3036059,162566.45,158328.45,735.54,4973.54
TX007200,2025-01-28 18:02:00,PAYMENT,325.56,C2818692,M7418028,362.93,37.37,0.0,325.56
TX007201,2025-01-28 18:05:00,CASH_OUT,1556.96,C1728977,C1873851,3150.0,1593.04,36.81,1593.77
TX007202,2025-01-28 18:08:00,CASH_OUT,8662.44,C7668663,C6752576,8662.44,0.0,29885.05,38547.49
TX007203,2025-01-28 18:08:00,DEBIT,156.01,C6407373,M5801541,35952.53,35796.52,0.0,156.01
TX007204,2025-01-28 18:11:00,CASH_IN,5784.12,C5842082,M4785186,34054.48,39838.6,0.0,5784.12
TX007205,2025-01-28 18:17:00,CASH_IN,1991.95,C1452421,M6481437,42671.87,44663.82,0.0,1991.95
TX007206,2025-01-28 18:21:00,DEBIT,197.44,C4191175,M4475523,28027.67,27830.23,0.0,197.44
TX007207,2025-01-28 18:30:00,CASH_IN,74829.93,C7377459,M1548888,30595.33,105425.26,0.0,74829.93
TX007208,2025-01-28 18:37:00,PAYMENT,47.31,C9961107,M2060605,74071.86,74024.55,0.0,47.31
TX007209,2025-01-28 18:46:00,CASH_OUT,171.95,C2161193,C7906258,1131.15,959.2,21592.71,21764.66
TX007210,2025-01-28 19:05:00,DEBIT,308.04,C6483562,M3126655,82348.18,82040.14,0.0,308.04
TX007211,2025-01-28 19:09:00,CASH_OUT,846.57,C8321474,C4117625,263723.22,262876.65,25690.4,26536.97
TX007212,2025-01-28 19:10:00,DEBIT,56.63,C7523941,M2957497,10416.0,10359.37,0.0,56.63
TX007213,2025-01-28 19:11:00,TRANSFER,2478.48,C2754894,C8550917,79725.96,77247.48,23294.8,25773.28
TX007214,2025-01-28 19:12:00,PAYMENT,1244.63,C5667265,M1848566,27106.32,25861.69,0.0,1244.63
TX007215,2025-01-28 19:15:00,CASH_IN,4528.28,C8412769,M5951651,21064.58,25592.86,0.0,4528.28
TX007216,2025-01-28 19:18:00,PAYMENT,196.99,C7435505,M2829622,53815.62,53618.63,0.0,196.99
TX007217,2025-01-28 19:22:00,DEBIT,173.64,C1775337,M5086407,81683.68,81510.04,0.0,173.64
TX007218,2025-01-28 19:28:00,DEBIT,408.93,C7878299,M1249314,176195.8,175786.87,0.0,408.93
TX007219,2025-01-28 19:29:00,CASH_IN,19451.15,C5638893,M1624315,4231.36,23682.51,0.0,19451.15
TX007220,2025-01-28 19:30:00,DEBIT,414.54,C9706768,M8910069,152634.36,152219.82,0.0,414.54
TX007221,2025-01-28 19:31:00,PAYMENT,19.01,C6492066,M8710313,5556.43,5537.42,0.0,19.01
TX007222,2025-01-28 19:33:00,TRANSFER,9179.75,C2010496,C2571945,127566.89,118387.14,9658.08,18837.83
TX007223,2025-01-28 19:49:00,PAYMENT,7.21,C8574680,M7913081,48993.86,48986.65,0.0,7.21
TX007224,2025-01-28 19:52:00,CASH_OUT,3117.82,C7199635,C3741438,27672.12,24554.3,22653.78,25771.6
TX007225,2025-01-28 20:00:00,PAYMENT,14.86,C2221854,M1771600,700384.4,700369.54,0.0,14.86
TX007226,2025-01-28 20:01:00,DEBIT,261.17,C2813543,M8990081,232086.33,231825.16,0.0,261.17
TX007227,2025-01-28 20:02:00,PAYMENT,162.72,C1744682,M5436878,118959.18,118796.46,0.0,162.72
TX007228,2025-01-28 20:05:00,CASH_OUT,1097.27,C7374122,C5334434,16185.54,15088.27,119806.36,120903.63
TX007229,2025-01-28 20:11:00,PAYMENT,90.85,C6770619,M4979651,569980.91,569890.06,0.0,90.85
TX007230,2025-01-28 20:12:00,TRANSFER,929.07,C3995870,C3551903,14891.08,13962.01,17937.78,18866.85
TX007231,2025-01-28 20:13:00,CASH_OUT,863.49,C8973915,C9910914,201097.16,200233.67,86640.74,87504.23
TX007232,2025-01-28 20:13:00,CASH_OUT,1809.83,C5002120,C7067228,24638.25,22828.42,150255.55,152065.38
TX007233,2025-01-28 20:14:00,CASH_OUT,5654.56,C4694634,C8519121,28889.72,23235.16,20055.56,25710.12
TX007234,2025-01-28 20:22:00,CASH_IN,21911.63,C5970190,M8910069,26161.76,48073.39,0.0,21911.63
TX007235,2025-01-28 20:32:00,PAYMENT,19.23,C8416216,M1760793,35.94,16.71,0.0,19.23
TX007236,2025-01-28 20:34:00,PAYMENT,119.52,C2944841,M5398338,2152.55,2033.03,0.0,119.52
TX007237,2025-01-28 20:43:00,PAYMENT,110.66,C1615675,M4674286,17832.0,17721.34,0.0,110.66
